,Q_bar,P_bar,T_bar,H_bar
2010-10-21 02:00:00,2.0990800000000003,0.9166666666666666,6.411111111111111,149.91666666666666
2010-10-21 03:00:00,1.932807291666664,0.875,6.329166666666667,149.875
2010-10-21 04:00:00,1.926423611111108,0.8333333333333334,6.247222222222222,149.83333333333334
2010-10-21 05:00:00,1.9200399305555529,0.7916666666666667,6.165277777777777,149.79166666666666
2010-10-21 06:00:00,1.9136562499999972,0.75,6.083333333333332,149.75
2010-10-21 07:00:00,1.907272569444442,0.7083333333333334,6.001388888888888,149.70833333333334
2010-10-21 08:00:00,1.9008888888888864,0.6666666666666667,5.919444444444443,149.66666666666666
2010-10-21 09:00:00,1.8945052083333311,0.625,5.837499999999999,149.625
2010-10-21 10:00:00,1.888121527777776,0.5833333333333334,5.755555555555555,149.58333333333334
2010-10-21 11:00:00,1.8817378472222204,0.5416666666666667,5.67361111111111,149.54166666666666
2010-10-21 12:00:00,1.875354166666665,0.5,5.591666666666665,149.5
2010-10-21 13:00:00,1.8721,0.4583333333333333,5.50972222222222,149.45833333333334
2010-10-21 14:00:00,1.8721,0.4166666666666667,5.427777777777775,149.41666666666666
2010-10-21 15:00:00,1.8721,0.375,5.345833333333331,149.375
2010-10-21 16:00:00,1.8721,0.3333333333333333,5.263888888888887,149.33333333333334
2010-10-21 17:00:00,1.8721,0.2916666666666667,5.181944444444442,149.29166666666666
2010-10-21 18:00:00,1.8721,0.25,5.099999999999998,149.25
2010-10-21 19:00:00,1.8721,0.2083333333333333,5.018055555555553,149.20833333333334
2010-10-21 20:00:00,1.8721,0.1666666666666667,4.936111111111108,149.16666666666666
2010-10-21 21:00:00,1.8721,0.125,4.854166666666663,149.125
2010-10-21 22:00:00,1.8721,0.0833333333333333,4.772222222222219,149.08333333333334
2010-10-21 23:00:00,1.805133680555556,0.0416666666666667,4.690277777777775,149.04166666666666
2010-10-22 00:00:00,1.79875,0.0,4.60833333333333,149.0
2010-10-22 01:00:00,1.798142361111111,0.0,4.614930555555552,149.0
2010-10-22 02:00:00,1.7975347222222218,0.0,4.621527777777774,149.0
2010-10-22 03:00:00,1.7969270833333326,0.0,4.628124999999996,149.0
2010-10-22 04:00:00,1.8721,0.0,4.634722222222218,149.0
2010-10-22 05:00:00,1.8721,0.0,4.641319444444441,149.0
2010-10-22 06:00:00,1.8721,0.0,4.647916666666663,149.0
2010-10-22 07:00:00,1.8721,0.0,4.654513888888885,149.0
2010-10-22 08:00:00,1.8721,0.0,4.661111111111107,149.0
2010-10-22 09:00:00,1.8721,0.0,4.667708333333329,149.0
2010-10-22 10:00:00,1.7926736111111083,0.0,4.674305555555551,149.0
2010-10-22 11:00:00,1.7920659722222192,0.0,4.680902777777773,149.0
2010-10-22 12:00:00,1.79145833333333,0.0,4.687499999999995,149.0
2010-10-22 13:00:00,1.790850694444441,0.0,4.694097222222217,149.0
2010-10-22 14:00:00,1.7902430555555515,0.0,4.700694444444439,149.0
2010-10-22 15:00:00,1.7896354166666626,0.0,4.707291666666661,149.0
2010-10-22 16:00:00,1.7890277777777734,0.0,4.713888888888883,149.0
2010-10-22 17:00:00,1.7884201388888843,0.0,4.720486111111105,149.0
2010-10-22 18:00:00,1.787812499999995,0.0,4.727083333333328,149.0
2010-10-22 19:00:00,1.7872048611111058,0.0,4.73368055555555,149.0
